payment_id,order_id,matched_order_id,match_type,is_duplicate_payment_id,second_best_id_similarity,id_similarity_margin,low_similarity_margin,amount_diff,amount_diff_pct,date_diff_days,id_similarity,fee_in_range,competing_candidates_count,closest_competing_amount_diff_pct,settlement_amount,ledger_amount,category,batch_source
pay_7DBAC73361D94D,order_BCB0132D8EFA45,order_BCB0132D8EFA45,exact,0,0.0,1.0,0,-843.25,0.5,3.0,1.0,0,8,0.0017,843.24,1686.49,AMOUNT_MISMATCH,batch_stress
pay_ECAAD69C4B884E,order_EFB6FD47325F4A,order_EFB6FD47325F4A,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,4,0.0026,1165.36,1165.36,EXACT_MATCH,batch_stress
pay_1A61EBC1CDEE45,order_035794A73A0143,order_035794A73A0143,exact,1,0.0,1.0,0,0.0,0.0,2.12,1.0,1,21,0.0,2863.9,2863.9,DUPLICATE,batch_stress
pay_02527AD4E62E49,order_F0B8892697924E,order_F0B8892697924E,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,22,0.0014,2853.44,2853.44,EXACT_MATCH,batch_stress
pay_0AC55B49F24D4F,order_C580DD22710A48,order_C580DD22710A48,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,1,0.0089,553.87,553.87,EXACT_MATCH,batch_stress
pay_586377DF5EF546,order_474D86446A7242,order_474D86446A7242,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,10,0.0012,1515.22,1515.22,EXACT_MATCH,batch_stress
pay_E68E383F29B144,order_043CFF47312C45,order_043CFF47312C45,exact,0,0.0,1.0,0,0.0,0.0,7.0,1.0,1,2,0.0013,142417.2,142417.2,DATE_DRIFT,batch_stress
pay_171AFE45FBD942,order_C1756818154142,order_C1756818154142,exact,1,0.0,1.0,0,0.0,0.0,2.42,1.0,1,5,0.0022,1584.72,1584.72,DUPLICATE,batch_stress
pay_D9C54BC8019B42,order_4D4C91892FF94A,order_4D4C91892FF94A,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,17,0.0002,2723.72,2723.72,ID_AMBIGUOUS,batch_stress
pay_1A3BD458C2404F,order_597F8771F7FA43,order_597F8771F7FA43,exact,0,0.0,1.0,0,0.0,0.0,12.0,1.0,1,9,0.0006,1112.41,1112.41,DATE_DRIFT,batch_stress
pay_565DDE503E6148,order_C20F6D0D765743,order_C20F6D0D765743,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,11,0.0006,2576.85,2576.85,EXACT_MATCH,batch_stress
pay_85662F2867A64D,order_F0F5C71F4CB447,order_F0F5C71F4CB447,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,16,0.0002,2700.78,2700.78,ID_AMBIGUOUS,batch_stress
pay_7F8DA6C9091348,order_BB82C405765F43,order_BB82C405765F43,exact,0,0.0,1.0,0,-343.05,0.5,2.0,1.0,0,3,0.0015,343.06,686.11,AMOUNT_MISMATCH,batch_stress
pay_0CDF5C7F9EA64A,order_1AF3605B1C9A4A,order_1AF3605B1C9A4A,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,9,0.0033,1848.57,1848.57,EXACT_MATCH,batch_stress
pay_33F0464FBC4943,order_ED982CC4474849,order_ED982CC4474849,exact,0,0.0,1.0,0,75.22,0.005,2.17,1.0,1,1,0.014,15120.23,15045.01,AMOUNT_MISMATCH,batch_stress
pay_4A1ECDC9C3CA48,order_BFD77FECC1AC46,order_BFD77FECC1AC46,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,4,0.0089,645.57,645.57,EXACT_MATCH,batch_stress
pay_CCC7BCB1C3EB4E,order_BBC58474B13B44,order_BBC58474B13B44,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,10,0.0009,1528.39,1528.39,EXACT_MATCH,batch_stress
pay_80A15056A12640,order_158CE25E223D46,order_158CE25E223D46,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,3,0.0061,8487.1,8487.1,EXACT_MATCH,batch_stress
pay_60FF4B70AA7649,order_655291000BD84B,order_655291000BD84B,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,3,0.0009,17816.39,17816.39,EXACT_MATCH,batch_stress
pay_39085A4F570C41,order_F0B106D9FF7A48,order_F0B106D9FF7A48,exact,1,0.0,1.0,0,0.0,0.0,2.25,1.0,1,2,0.0008,534.51,534.51,DUPLICATE,batch_stress
pay_6738FDA890AA45,order_FA3A91D6E1864C,order_FA3A91D6E1864C,exact,1,0.0,1.0,0,0.0,0.0,2.17,1.0,1,11,0.0011,1806.59,1806.59,DUPLICATE,batch_stress
pay_E136070A244F4D,order_04F856A654CA41,order_04F856A654CA41,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,7,0.0019,1285.98,1285.98,EXACT_MATCH,batch_stress
pay_C577D84EE78147,order_2691B1A674C842,order_2691B1A674C842,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,16,0.0026,2693.83,2693.83,EXACT_MATCH,batch_stress
pay_C92AC659DA4D47,order_2F116FDCC5E24F,order_2F116FDCC5E24F,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,15,0.0012,2951.19,2951.19,EXACT_MATCH,batch_stress
pay_257C46A061E44F,order_2104D5E2E55942,order_2104D5E2E55942,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,2,0.0139,9106.06,9106.06,EXACT_MATCH,batch_stress
pay_432E4A72002646,order_2DF8880B779541,order_2DF8880B779541,exact,0,0.0,1.0,0,-8481.37,0.5,2.0,1.0,0,4,0.0007,8481.36,16962.73,AMOUNT_MISMATCH,batch_stress
pay_5D03839B70E246,order_A3BD9E4F9C4148,order_A3BD9E4F9C4148,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,4,0.0073,953.88,953.88,EXACT_MATCH,batch_stress
pay_D363C9CF70344A,order_4ED40E01F4644D,order_4ED40E01F4644D,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,8,0.0008,2496.16,2496.16,EXACT_MATCH,batch_stress
pay_F56CC952EFBD4F,order_20679C7D53344E,order_20679C7D53344E,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,1,0.0141,770.25,770.25,EXACT_MATCH,batch_stress
pay_24C22B54CDB745,order_8CF5B17BB8234C,order_8CF5B17BB8234C,exact,0,0.0,1.0,0,-92243.5,0.7265,2.0,1.0,0,1,0.0197,34727.9,126971.4,AMOUNT_MISMATCH,batch_stress
pay_EDE81892395147,order_EB3D26CDAF4343,order_EB3D26CDAF4343,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,1,0.0159,180058.47,180058.47,EXACT_MATCH,batch_stress
pay_348F566CB79945,order_E6DC18F582124E,order_E6DC18F582124E,exact,0,0.0,1.0,0,-6414.76,0.5,2.0,1.0,0,2,0.0008,6414.76,12829.52,AMOUNT_MISMATCH,batch_stress
pay_0631EA42359949,order_191F96BF3A1649,order_191F96BF3A1649,exact,0,0.0,1.0,0,0.0,0.0,7.0,1.0,1,4,0.0012,9730.92,9730.92,DATE_DRIFT,batch_stress
pay_5AF6E1CB849543,order_76BE8598829642,order_76BE8598829642,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,8,0.0004,1863.45,1863.45,EXACT_MATCH,batch_stress
pay_854C7DEA108149,order_0FDEEB410E2449,order_0FDEEB410E2449,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,3,0.0095,18927.94,18927.94,EXACT_MATCH,batch_stress
pay_A3C76B3CCE6C42,order_E6DE67BC8E2348,order_E6DE67BC8E2348,exact,0,0.0,1.0,0,-98.27,0.5,2.0,1.0,0,2,0.0172,98.27,196.54,AMOUNT_MISMATCH,batch_stress
pay_7EAD998047E54F,order_6AE6BA00F9F544,order_6AE6BA00F9F544,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,6,0.0,18258.78,18258.78,EXACT_MATCH,batch_stress
pay_72EF31F5CA7343,order_8EA96A69810A49,order_8EA96A69810A49,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,4,0.0062,584.73,584.73,EXACT_MATCH,batch_stress
pay_031EA1E909D048,order_84F3AA83FC8145,order_84F3AA83FC8145,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,5,0.0014,19390.49,19390.49,EXACT_MATCH,batch_stress
pay_FA6C92E28D324F,order_DCFAF10DCE3D49,order_DCFAF10DCE3D49,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,7,0.0001,1282.72,1282.72,EXACT_MATCH,batch_stress
pay_506F7037426442,order_FEE1F17B500C44,order_FEE1F17B500C44,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,4,0.0086,14357.6,14357.6,EXACT_MATCH,batch_stress
pay_24CBE6C1648B4B,order_AA2970CED17844,order_AA2970CED17844,exact,0,0.0,1.0,0,-62.64,0.0237,2.04,1.0,1,13,0.0018,2585.22,2647.86,AMOUNT_MISMATCH,batch_stress
pay_5E4E020003F944,order_EFDB89EA7A4540,order_EFDB89EA7A4540,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,1,0.0138,1038.2,1038.2,EXACT_MATCH,batch_stress
pay_A5A47334BA5141,order_855BE77209A847,order_855BE77209A847,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,7,0.0024,844.71,844.71,EXACT_MATCH,batch_stress
pay_ED413CB0E93144,order_D41403CF591149,order_D41403CF591149,exact,0,0.0,1.0,0,0.0,0.0,11.0,1.0,1,1,0.0093,375.87,375.87,DATE_DRIFT,batch_stress
pay_DBE87F2F417C45,order_5B8D30A986894E,order_5B8D30A986894E,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,9,0.0003,1968.53,1968.53,EXACT_MATCH,batch_stress
pay_B1A91347DB5D44,order_96CA61841D034F,order_96CA61841D034F,exact,0,0.0,1.0,0,-1322.17,0.5,3.0,1.0,0,3,0.0004,1322.16,2644.33,AMOUNT_MISMATCH,batch_stress
pay_12B97FFD47634E,order_779E336AD4CF49,order_779E336AD4CF49,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,7,0.001,2498.54,2498.54,EXACT_MATCH,batch_stress
pay_7BC6C9B74FDE45,order_91F56C99E7EF40,order_91F56C99E7EF40,exact,1,0.0,1.0,0,0.0,0.0,2.33,1.0,1,10,0.0006,2575.32,2575.32,DUPLICATE,batch_stress
pay_C5EE53A0DC1A4E,order_9BEE153D5E224D,order_9BEE153D5E224D,exact,0,0.0,1.0,0,-12354.27,0.5,3.0,1.0,0,2,0.0158,12354.27,24708.54,AMOUNT_MISMATCH,batch_stress
pay_C69A512BE5B14C,order_12E9C425B5E341,order_12E9C425B5E341,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,7,0.0015,1701.03,1701.03,EXACT_MATCH,batch_stress
pay_4EFB974D9A7E47,order_C3958346483447,order_C3958346483447,exact,1,0.0,1.0,0,0.0,0.0,2.21,1.0,1,11,0.0017,2977.74,2977.74,DUPLICATE,batch_stress
pay_92405F673C814E,order_67AD8C8983F049,order_67AD8C8983F049,exact,1,0.0,1.0,0,0.0,0.0,2.0,1.0,1,2,0.0012,6574.18,6574.18,DUPLICATE,batch_stress
pay_E00BC018F2D640,order_D81AAF31ACF144,order_D81AAF31ACF144,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,6,0.0009,22628.13,22628.13,EXACT_MATCH,batch_stress
pay_2CE19484FA2A44,order_A68B2B4712F14E,order_A68B2B4712F14E,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,2,0.0056,199.75,199.75,EXACT_MATCH,batch_stress
pay_723202408F2148,order_1F01731A232040,order_1F01731A232040,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,12,0.0014,2239.33,2239.33,EXACT_MATCH,batch_stress
pay_31B9CB40918442,order_4C3E5B6E00644F,order_4C3E5B6E00644F,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,7,0.0032,2020.64,2020.64,EXACT_MATCH,batch_stress
pay_F740F2C47E8346,order_888159C9A8C042,order_888159C9A8C042,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,8,0.0011,1908.73,1908.73,EXACT_MATCH,batch_stress
pay_A6F206CCE3ED4C,order_97D0BF87579248,order_97D0BF87579248,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,5,0.0077,571.87,571.87,EXACT_MATCH,batch_stress
pay_04983861838747,order_5CC399A3793347,order_5CC399A3793347,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,6,0.0012,12005.46,12005.46,EXACT_MATCH,batch_stress
pay_F490107A41A146,order_4C8A6A98079B41,order_4C8A6A98079B41,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,1,0.0071,488.64,488.64,EXACT_MATCH,batch_stress
pay_A7CD40A87FF443,order_3FB09460AE2A46,order_3FB09460AE2A46,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,10,0.0003,1526.97,1526.97,EXACT_MATCH,batch_stress
pay_0080FD54012445,order_7E6C341236374A,order_7E6C341236374A,exact,0,0.0,1.0,0,0.0,0.0,8.0,1.0,1,7,0.0033,1273.64,1273.64,DATE_DRIFT,batch_stress
pay_F8DCFE2A9AE94E,order_7C6835F4EE1249,order_7C6835F4EE1249,exact,0,0.0,1.0,0,0.0,0.0,7.0,1.0,1,2,0.0067,21935.66,21935.66,DATE_DRIFT,batch_stress
pay_D84921CD97E14E,order_5B759F5A0A6B4A,order_5B759F5A0A6B4A,exact,1,0.0,1.0,0,0.0,0.0,2.04,1.0,1,3,0.0031,20719.2,20719.2,DUPLICATE,batch_stress
pay_E374A73A6A5B44,order_82E24F9C148647,order_82E24F9C148647,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,0,0.0649,130.58,130.58,EXACT_MATCH,batch_stress
pay_78EABCD69F0F41,order_CCBD7661790144,order_CCBD7661790144,exact,1,0.0,1.0,0,0.0,0.0,2.33,1.0,1,6,0.0001,1726.89,1726.89,DUPLICATE,batch_stress
pay_74B14D2E622643,order_B199314CA3AC4E,order_B199314CA3AC4E,exact,0,0.0,1.0,0,0.0,0.0,11.0,1.0,1,7,0.0032,2027.19,2027.19,DATE_DRIFT,batch_stress
pay_2D17DE119FFD4A,order_F2D34ACE402840,order_F2D34ACE402840,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,11,0.001,1792.21,1792.21,EXACT_MATCH,batch_stress
pay_787DF8163CAB4C,order_AD76D79B6AA747,order_AD76D79B6AA747,exact,0,0.0,1.0,0,26.47,0.002,2.29,1.0,1,6,0.0029,13109.54,13083.07,AMOUNT_MISMATCH,batch_stress
pay_08266F50304643,order_44223BD07A9549,order_44223BD07A9549,exact,0,0.0,1.0,0,0.0,0.0,6.0,1.0,1,2,0.0057,735.49,735.49,DATE_DRIFT,batch_stress
pay_40EDFE6C8CD34D,order_4F2EA1C9386643,order_4F2EA1C9386643,exact,0,0.0,1.0,0,97.71,0.0422,2.0,1.0,1,18,0.0012,2413.11,2315.4,AMOUNT_MISMATCH,batch_stress
pay_E43B62C7B0C54D,order_B6E2564719D445,order_B6E2564719D445,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,3,0.0066,17682.71,17682.71,EXACT_MATCH,batch_stress
pay_CAB703F3154A45,order_332F020D09C14C,order_332F020D09C14C,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,0,0.0224,163.42,163.42,EXACT_MATCH,batch_stress
pay_E4BA004571FF40,order_223DC4E0C1AA4F,order_223DC4E0C1AA4F,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,5,0.0119,677.97,677.97,EXACT_MATCH,batch_stress
pay_C2D51DD585D645,order_8ED6F6176C924B,order_8ED6F6176C924B,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,12,0.0012,2459.65,2459.65,EXACT_MATCH,batch_stress
pay_261AB1C3384242,order_9A4053BE663D44,order_9A4053BE663D44,exact,0,0.0,1.0,0,0.0,0.0,6.0,1.0,1,1,0.0034,602.84,602.84,DATE_DRIFT,batch_stress
pay_EF8093A5B98B40,order_A82EF1D5B89548,order_A82EF1D5B89548,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,3,0.0064,798.08,798.08,EXACT_MATCH,batch_stress
pay_472893CFD61646,order_7FBC9A743EFD4D,order_7FBC9A743EFD4D,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,6,0.0002,12749.3,12749.3,EXACT_MATCH,batch_stress
pay_30A976D632C14D,order_6C73114454DB48,order_6C73114454DB48,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,15,0.0003,2641.32,2641.32,EXACT_MATCH,batch_stress
pay_30BEF461C5434B,order_F1096019659E42,order_F1096019659E42,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,3,0.0078,1338.32,1338.32,EXACT_MATCH,batch_stress
pay_4E40620A659D46,order_6B84D83A46344E,order_6B84D83A46344E,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,1,0.0037,273.08,273.08,EXACT_MATCH,batch_stress
pay_FBA697089C4B4C,order_3A3FE4742BDC44,order_3A3FE4742BDC44,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,0,0.0524,3544.89,3544.89,EXACT_MATCH,batch_stress
pay_94B3424212AE4A,order_D2BD3A327BA245,order_D2BD3A327BA245,exact,0,0.0,1.0,0,-2902.06,0.5,2.0,1.0,0,19,0.0005,2902.07,5804.13,AMOUNT_MISMATCH,batch_stress
pay_A923DF6CCE2340,order_28BFBE0AF5AA4B,order_28BFBE0AF5AA4B,exact,0,0.0,1.0,0,-334.43,0.5,2.0,1.0,0,3,0.0012,334.44,668.87,AMOUNT_MISMATCH,batch_stress
pay_5FACE7A3C6ED41,order_DF2F9EE158F242,order_DF2F9EE158F242,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,13,0.0003,2390.89,2390.89,EXACT_MATCH,batch_stress
pay_1033E2DF4ED342,order_A31C52A41FFE47,order_A31C52A41FFE47,exact,0,0.0,1.0,0,0.0,0.0,14.0,1.0,1,8,0.002,1124.33,1124.33,DATE_DRIFT,batch_stress
pay_30F49115E45744,order_A0301AE7855348,order_A0301AE7855348,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,0,0.0214,7070.41,7070.41,EXACT_MATCH,batch_stress
pay_7B3898C1F66E44,order_D56BAC0128AD48,order_D56BAC0128AD48,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,4,0.0105,17274.95,17274.95,EXACT_MATCH,batch_stress
pay_DED8FA76B71B48,order_FB2D81FED3EE4A,order_FB2D81FED3EE4A,exact,0,0.0,1.0,0,-1473.37,0.5058,2.0,1.0,0,2,0.0123,1439.53,2912.9,AMOUNT_MISMATCH,batch_stress
pay_2F5046940D334E,order_702EA989DD0347,order_702EA989DD0347,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,2,0.0111,1247.3,1247.3,EXACT_MATCH,batch_stress
pay_0E2301CD780A46,order_262828F4E62348,order_262828F4E62348,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,7,0.002,1122.03,1122.03,EXACT_MATCH,batch_stress
pay_A44A3A9BBFE44F,order_F853E037F78A42,order_F853E037F78A42,exact,0,0.0,1.0,0,-61.33,0.0371,2.38,1.0,1,6,0.0006,1590.2,1651.53,AMOUNT_MISMATCH,batch_stress
pay_7705C6D772A446,order_D5D2B079753B40,order_D5D2B079753B40,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,1,0.0024,210.71,210.71,ID_AMBIGUOUS,batch_stress
pay_30D11F365B8C41,order_9AC7CB26A6D84A,order_9AC7CB26A6D84A,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,4,0.0021,16271.54,16271.54,EXACT_MATCH,batch_stress
pay_1F3176E760F947,order_E3971F585B284E,order_E3971F585B284E,exact,1,0.0,1.0,0,0.0,0.0,2.46,1.0,1,0,0.0224,4825.11,4825.11,DUPLICATE,batch_stress
pay_2F646B2895A743,order_4BF9651A74D14A,order_4BF9651A74D14A,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,1,0.0152,150385.14,150385.14,EXACT_MATCH,batch_stress
pay_7D5D7181224C41,order_297256A9684841,order_297256A9684841,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,8,0.0036,2013.27,2013.27,EXACT_MATCH,batch_stress
pay_EF32871BD03D48,order_311D79E6154D4A,order_311D79E6154D4A,exact,0,0.0,1.0,0,-415.53,0.5,3.0,1.0,0,4,0.0061,415.54,831.07,AMOUNT_MISMATCH,batch_stress
pay_DC83EC47646549,order_073EC069A20243,order_073EC069A20243,exact,0,0.0,1.0,0,-206.53,0.5,3.0,1.0,0,1,0.0199,206.51,413.04,AMOUNT_MISMATCH,batch_stress
pay_EB6D762BE3FC4E,order_63743E3F9F574C,order_63743E3F9F574C,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,4,0.0038,806.28,806.28,EXACT_MATCH,batch_stress
pay_E638B256BB564E,order_4B07EAD467EF47,order_4B07EAD467EF47,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,2,0.0155,21040.89,21040.89,EXACT_MATCH,batch_stress
pay_F1EF360B075C42,order_0223495B13E346,order_0223495B13E346,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,2,0.0012,6566.04,6566.04,EXACT_MATCH,batch_stress
pay_59ECC36A5B8545,order_D2E8C1531EC647,order_D2E8C1531EC647,exact,1,0.0,1.0,0,0.0,0.0,2.08,1.0,1,5,0.0033,2074.29,2074.29,DUPLICATE,batch_stress
pay_A97CEE9BC0C545,order_28DEFAB40E9A40,order_28DEFAB40E9A40,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,14,0.0002,2379.96,2379.96,ID_AMBIGUOUS,batch_stress
pay_5DC7F0944BDA40,order_B0C91834D4EC44,order_B0C91834D4EC44,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,14,0.0017,2617.21,2617.21,EXACT_MATCH,batch_stress
pay_374FE17A209742,order_4D2DDBEBA86447,order_4D2DDBEBA86447,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,5,0.0004,1687.11,1687.11,EXACT_MATCH,batch_stress
pay_A660EF184C4649,order_7BA21C02398D4B,order_7BA21C02398D4B,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,7,0.0001,1077.72,1077.72,EXACT_MATCH,batch_stress
pay_7EDED819C2224C,order_98BD7928C45D48,order_98BD7928C45D48,exact,0,0.0,1.0,0,0.0,0.0,14.0,1.0,1,7,0.002,2549.58,2549.58,DATE_DRIFT,batch_stress
pay_79B0A331D6F24E,order_8581AABE1DA14E,order_8581AABE1DA14E,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,1,0.0032,155.19,155.19,ID_AMBIGUOUS,batch_stress
pay_0DE8F9CE9C0947,order_20EE2BED1BD144,order_20EE2BED1BD144,exact,0,0.0,1.0,0,-1329.79,0.5436,2.0,1.0,0,8,0.0011,1116.55,2446.34,AMOUNT_MISMATCH,batch_stress
pay_E81BFFCF067747,order_48DE2004A8EE4B,order_48DE2004A8EE4B,exact,0,0.0,1.0,0,-921.21,0.5,2.0,1.0,0,3,0.0123,921.21,1842.42,AMOUNT_MISMATCH,batch_stress
pay_A3F6260FB81744,order_9248EB226E2344,order_9248EB226E2344,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,1,0.0089,189.19,189.19,EXACT_MATCH,batch_stress
pay_503F43FC8B6B40,order_F25205E2F4F548,order_F25205E2F4F548,exact,0,0.0,1.0,0,-558.22,0.7831,2.0,1.0,0,2,0.0035,154.64,712.86,AMOUNT_MISMATCH,batch_stress
pay_C0525E0B28EB46,order_749B4BD1D6EB4F,order_749B4BD1D6EB4F,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,6,0.0004,11925.89,11925.89,EXACT_MATCH,batch_stress
pay_5BB3F29489AF48,order_D09843F729C44F,order_D09843F729C44F,exact,0,0.0,1.0,0,-31.1,0.0014,2.21,1.0,1,6,0.0005,22617.45,22648.55,AMOUNT_MISMATCH,batch_stress
pay_02A9BB7B447C42,order_B3542E36C2A54C,order_B3542E36C2A54C,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,4,0.0025,9389.13,9389.13,EXACT_MATCH,batch_stress
pay_41874458B19F49,order_CC2ECC38022542,order_CC2ECC38022542,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,1,0.0034,604.91,604.91,EXACT_MATCH,batch_stress
pay_B1668B683FDE47,order_4ED87CE2D20E48,order_4ED87CE2D20E48,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,20,0.0005,2836.64,2836.64,EXACT_MATCH,batch_stress
pay_1A59A498324B4E,order_4F3CA6972CA548,order_4F3CA6972CA548,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,3,0.0003,412.93,412.93,EXACT_MATCH,batch_stress
pay_921394776A0346,order_4FDFF0E5572B41,order_4FDFF0E5572B41,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,3,0.006,23434.16,23434.16,EXACT_MATCH,batch_stress
pay_364658FF9E6A4D,order_4DC8B9B03A824F,order_4DC8B9B03A824F,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,6,0.0,13048.48,13048.48,ID_AMBIGUOUS,batch_stress
pay_ED944AD2ED8747,order_BB82C405765F43,order_BB82C405765F43,exact,0,0.0,1.0,0,-343.05,0.5,3.0,1.0,0,3,0.0015,343.06,686.11,AMOUNT_MISMATCH,batch_stress
pay_D8BD75834CAE46,order_77BD950C745C4D,order_77BD950C745C4D,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,3,0.0117,935.8,935.8,EXACT_MATCH,batch_stress
pay_3F65BF54B0BA46,order_4A6A1D191C2B42,order_4A6A1D191C2B42,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,15,0.0012,2947.58,2947.58,EXACT_MATCH,batch_stress
pay_5AF8B34A87AA49,order_BE31E4255C4C4C,order_BE31E4255C4C4C,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,3,0.0006,13828.85,13828.85,EXACT_MATCH,batch_stress
pay_03815232C82A48,order_64D9C5DE2ACD4A,order_64D9C5DE2ACD4A,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,7,0.0006,1283.48,1283.48,EXACT_MATCH,batch_stress
pay_0D572A4E53E447,order_3D09BEB7127443,order_3D09BEB7127443,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,3,0.0065,461.77,461.77,EXACT_MATCH,batch_stress
pay_0D836EC876A341,order_1324C02AAD6744,order_1324C02AAD6744,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,3,0.0025,1233.65,1233.65,EXACT_MATCH,batch_stress
pay_B8A1C4DDC36D40,order_D8A1641F3C0F41,order_D8A1641F3C0F41,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,9,0.0007,2986.18,2986.18,EXACT_MATCH,batch_stress
pay_2258739E704B48,order_D58A409985774A,order_D58A409985774A,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,8,0.0003,1862.25,1862.25,ID_AMBIGUOUS,batch_stress
pay_26B2AD2ACE2A4D,order_608B489DF3A942,order_608B489DF3A942,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,0,0.0242,28539.79,28539.79,EXACT_MATCH,batch_stress
